REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	32	NC0280100	 	19910430	 	KILL DEVIL HILLS	NC	6	5	3	1	N	 	3140	285E	 	 	6869	28	 	6827	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	KILL DEVIL HILLS	055	 	 	 	 	0
BH	32	NC0280200	 	19910430	 	MANTEO	NC	7	5	3	1	N	 	3140	285E	 	 	1353	28	 	1465	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	MANTEO	055	 	 	 	 	0
BH	32	NC0280300	 	19910430	 	NAGS HEAD	NC	6	5	3	1	N	 	3140	285E	 	 	2827	28	 	2816	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	NAGS HEAD	055	 	 	 	 	0
BH	32	NC0280400	 	19910430	 	KITTY HAWK	NC	6	5	3	1	N	 	3140	285E	 	 	2782	28	 	2772	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	SOUTHERN SHORES	055	 	 	 	 	0
BH	32	NC0280500	 	19910430	 	KITTY HAWK	NC	6	5	3	1	N	 	3140	285E	 	 	3348	28	 	3342	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	KITTY HAWK	055	 	 	 	 	0
BH	32	NC0280600	 	19910430	 	NAGS HEAD	NC	7	5	3	6	N	 	3140	285E	 	 	0	28	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	SPR: JOCKEY'S RIDGE	055	 	 	 	 	0
BH	32	NC0280700	 	20090707	 	DUCK	NC	7	5	3	1	N	 	3140	285E	 	 	375	28	 	377	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DUCK	055	 	 	 	 	0
BH	32	NC028BI00	 	19910430	 	NC	NC	8D	5	3	0	N	NCBCI0000	3140	285E	 	19981001	0	28	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DARE BI	055	 	 	 	 	0
BH	32	NC028SP00	 	19910430	 	KILL DEVIL HILLS	NC	8D	5	3	0	N	NCNHP0000	3140	285E	 	19981001	0	28	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DARE STATE POLICE	055	 	 	 	 	0
BH	32	NC0290000	 	19910430	 	LEXINGTON	NC	9A	5	3	2	N	 	3140	290M	 	 	111333	29	974	111480	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DAVIDSON	057	 	 	 	 	0
BH	32	NC0290100	 	19910430	 	LEXINGTON	NC	5	5	3	1	N	 	3140	290M	 	 	18939	29	974	19099	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	LEXINGTON	057	 	 	 	 	0
BH	32	NC0290200	 	19910430	 	THOMASVILLE	NC	4	5	3	1	N	 	3140	290M	 	 	26601	29	974	26725	265	76	331	269	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	THOMASVILLE	057	151	 	 	 	1
BH	32	NC0290300	 	19910430	 	DENTON	NC	7	5	3	1	N	 	3140	290M	 	 	1645	29	974	1649	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DENTON	057	 	 	 	 	0
BH	32	NC029BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	290M	 	19981001	0	29	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAVIDSON BI	057	 	 	 	 	0
BH	32	NC029SP00	 	19910430	 	LEXINGTON	NC	9D	5	3	0	N	NCNHP0000	3140	290M	 	19981001	0	29	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAVIDSON STATE POLICE	057	 	 	 	 	0
BH	32	NC0300000	 	19910430	 	MOCKSVILLE	NC	9B	5	3	2	N	 	3140	290M	 	 	35538	30	974	35846	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DAVIE	059	 	 	 	 	0
BH	32	NC0300100	 	19910430	 	MOCKSVILLE	NC	6	5	3	1	N	 	3140	290M	 	 	5097	30	974	5140	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	MOCKSVILLE	059	 	 	 	 	0
BH	32	NC0300200	 	19910430	 	COOLEEMEE	NC	7	5	3	1	N	 	3140	290M	 	 	965	30	974	978	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	COOLEEMEE	059	 	 	 	 	0
BH	32	NC030BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	290M	 	19981001	0	30	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAVIE BI	059	 	 	 	 	0
BH	32	NC030SP00	 	19910430	 	MOCKSVILLE	NC	9D	5	3	0	N	NCNHP0000	3140	290M	 	19981001	0	30	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAVIE STATE POLICE	059	 	 	 	 	0
BH	32	NC0310000	 	19910430	 	KENANSVILLE	NC	8B	5	3	2	N	 	3140	285E	 	 	48547	31	 	48114	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DUPLIN	061	 	 	 	 	0
BH	32	NC0310100	 	19910430	 	WALLACE	NC	6	5	3	1	N	 	3140	285E	 	 	4015	31	 	3988	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	WALLACE	061	 	 	 	 	0
BH	32	NC0310200	 	19910430	 	BEULAVILLE	NC	7	5	3	1	N	 	3140	285E	 	 	1346	31	 	1329	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BEULAVILLE	061	 	 	 	 	0
BH	32	NC0310300	 	19910430	 	FAISON	NC	7	5	3	0	N	NC0310000	3140	285E	 	20070101	995	31	 	989	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FAISON	061	 	 	 	 	0
BH	32	NC0310400	 	19910430	 	KENANSVILLE	NC	7	5	3	1	N	 	3140	285E	 	 	885	31	 	878	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	KENANSVILLE	061	 	 	 	 	0
BH	32	NC0310500	 	19910430	 	ROSE HILL	NC	7	5	3	1	N	 	3140	285E	 	 	1687	31	 	1671	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	ROSE HILL	061	 	 	 	 	0
BH	32	NC0310600	 	19910430	 	WARSAW	NC	6	5	3	1	N	 	3140	285E	 	 	3172	31	 	3136	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	WARSAW	061	 	 	 	 	0
BH	32	NC0310700	 	19910430	 	MAGNOLIA	NC	7	5	3	1	N	 	3140	285E	 	 	970	31	 	964	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	MAGNOLIA	061	 	 	 	 	0
BH	32	NC0310800	 	19910430	 	CALYPSO	NC	7	5	3	0	N	NC0310000	3140	285E	 	20060101	556	31	 	553	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	CALYPSO	061	 	 	 	 	0
BH	32	NC031BI00	 	19910430	 	NC	NC	8D	5	3	0	N	NCBCI0000	3140	285E	 	19981001	0	31	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DUPLIN BI	061	 	 	 	 	0
BH	32	NC031SP00	 	19910430	 	KENANSVILLE	NC	8D	5	3	0	N	NCNHP0000	3140	285E	 	19981001	0	31	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DUPLIN STATE POLICE	061	 	 	 	 	0
BH	32	NC0320000	 	19910430	 	DURHAM	NC	9B	5	3	2	N	 	3140	290M	 	 	37450	32	235	36536	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DURHAM	063	 	 	 	 	0
BH	32	NC0320100	 	19910430	 	DURHAM	NC	2	5	3	1	Y	 	3140	290M	 	 	242835	32	235	235533	30	68	235	30	0	 	 	0	0	 	 	0	0	 	 	0	2013	I	Z	I	Z	 	 	 	 	DURHAM	063	135	 	 	 	1
BH	32	NC0320200	 	19920212	 	DURHAM	NC	7	5	3	3	N	 	3140	290M	 	 	0	32	235	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	NC CENTRAL UNIVERSITY	063	 	 	 	 	0
BH	32	NC0320300	 	19921109	 	DURHAM	NC	7	5	3	3	N	 	3140	290M	 	 	0	32	235	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DUKE UNIVERSITY	063	 	 	 	 	0
BH	32	NC0320400	 	19910430	 	DURHAM	NC	7	5	3	6	N	 	3140	290M	 	 	0	32	235	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	SPR: ENO RIVER	063	 	 	 	 	0
BH	32	NC0325000	 	19910430	 	DURHAM	NC	9D	5	3	5	N	 	3140	290M	 	 	0	32	235	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DURHAM CO ABC ENF OFF	063	 	 	 	 	0
BH	32	NC032BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	290M	 	19981001	0	32	235	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DURHAM BI	063	 	 	 	 	0
BH	32	NC032SP00	 	19910430	 	DURHAM	NC	9D	5	3	0	N	NCNHP0000	3140	290M	 	19981001	0	32	235	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DURHAM STATE POLICE	063	 	 	 	 	0
BH	32	NC0330000	 	19910430	 	TARBORO	NC	9B	5	3	2	N	 	3140	285E	 	 	25356	33	738	25646	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	EDGECOMBE	065	 	 	 	 	0
BH	32	NC0330100	 	19910430	 	ROCKY MOUNT	NC	3	5	3	1	Y	 	3140	285E	 	 	39716	64	738	40465	17305	33	738	17537	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	I	Z	 	 	 	 	ROCKY MOUNT	127	065	 	 	 	1
BH	32	NC0330200	 	19910430	 	TARBORO	NC	5	5	3	1	N	 	3140	285E	 	 	11297	33	738	11427	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	TARBORO	065	 	 	 	 	0
BH	32	NC0330300	 	20001013	 	MACCLESFIELD	NC	7	5	3	0	N	NC0330000	3140	285E	 	20000101	464	33	738	472	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MACCLESFIELD	065	 	 	 	 	0
BH	32	NC0330400	 	19910430	 	PINETOPS	NC	7	5	3	1	N	 	3140	285E	 	 	1355	33	738	1374	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	PINETOPS	065	 	 	 	 	0
BH	32	NC0330500	 	19910430	 	TARBORO	NC	7	5	3	0	N	NC0330000	3140	285E	 	19891101	2048	33	738	2082	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	PRINCEVILLE	065	 	 	 	 	0
BH	32	NC0335000	 	20001013	 	TARBORO	NC	9D	5	3	0	N	NC0330000	3140	285E	 	20000101	0	33	738	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	EDGECOMBE CO ABC ENF OFF	065	 	 	 	 	0
BH	32	NC033BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	285E	 	19981001	0	33	738	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	EDGECOMBE BI	065	 	 	 	 	0
BH	32	NC033SP00	 	19910430	 	ROCKY MOUNT	NC	9D	5	3	0	N	NCNHP0000	3140	285E	 	19981001	0	33	738	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	EDGECOMBE STATE POLICE	065	 	 	 	 	0
BH	32	NC0340000	 	19910430	 	WINSTON SALEM	NC	9A	5	3	2	N	 	3140	290M	 	 	101566	34	974	99560	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	FORSYTH	067	 	 	 	 	0
BH	32	NC0340100	 	19910430	 	KERNERSVILLE	NC	5	5	3	1	N	 	3140	290M	 	 	23500	34	974	23590	53	41	331	53	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	KERNERSVILLE	067	081	 	 	 	0
BH	32	NC0340200	 	19910430	 	WINSTON SALEM	NC	2	5	3	1	Y	 	3140	290M	 	 	235811	34	974	234687	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	WINSTON-SALEM	067	 	 	 	 	0
BH	32	NC0340300	 	19920210	 	WINSTON SALEM	NC	7	5	3	3	N	 	3140	290M	 	 	0	34	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	WINSTON-SALEM STATE UNIV	067	 	 	 	 	0
BH	32	NC0340400	 	19931019	 	WINSTON-SALEM	NC	7	5	3	3	N	 	3140	290M	 	 	0	34	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	I	Z	I	Z	 	 	 	 	WAKE FOREST UNIVERSITY	067	 	 	 	 	1
BH	32	NC0340600	 	19920212	 	WINSTON SALEM	NC	7	5	3	3	N	 	3140	290M	 	 	0	34	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	I	Z	Z	I	 	 	 	 	NC SCHOOL OF THE ARTS	067	 	 	 	 	1
BH	32	NC0345500	 	19910430	 	WINSTON-SALEM	NC	9D	5	3	5	N	 	3140	290M	 	 	0	34	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	TRIAD ABC LAW ENFORCEMEN	067	 	 	 	 	0
BH	32	NC034BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	290M	 	19981001	0	34	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FORSYTH BI	067	 	 	 	 	0
BH	32	NC034SP00	 	19910430	 	WINSTON SALEM	NC	9D	5	3	0	N	NCNHP0000	3140	290M	 	19981001	0	34	974	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FORSYTH STATE POLICE	067	 	 	 	 	0
BH	32	NC0350000	 	19910430	 	LOUISBURG	NC	9B	5	3	2	N	 	3140	285E	 	 	51316	35	708	51260	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	FRANKLIN	069	 	 	 	 	0
BH	32	NC0350100	 	19910430	 	LOUISBURG	NC	6	5	3	1	N	 	3140	285E	 	 	3426	35	708	3416	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	LOUISBURG	069	 	 	 	 	0
BH	32	NC0350200	 	19910430	 	FRANKLINTON	NC	7	5	3	1	N	 	3140	285E	 	 	2060	35	708	2061	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	FRANKLINTON	069	 	 	 	 	0
BH	32	NC0350300	 	19910430	 	YOUNGSVILLE	NC	7	5	3	1	N	 	3140	285E	 	 	1177	35	708	1180	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	YOUNGSVILLE	069	 	 	 	 	0
BH	32	NC0350400	 	19910430	 	BUNN	NC	7	5	3	1	N	 	3140	285E	 	 	350	35	708	349	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BUNN	069	 	 	 	 	0
BH	32	NC0350500	 	20001013	 	LOUISBURG	NC	7	5	3	0	N	NC0350000	3140	285E	 	20000101	90	35	708	91	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	CENTERVILLE	069	 	 	 	 	0
BH	32	NC0350600	 	19971009	 	LOUISBURG	NC	6	5	3	1	N	 	3140	285E	 	 	2589	35	708	2563	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	LAKE ROYALE	069	 	 	 	 	0
BH	32	NC035BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	285E	 	19981001	0	35	708	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FRANKLIN BI	069	 	 	 	 	0
BH	32	NC035SP00	 	19910430	 	HENDERSON	NC	9D	5	3	0	N	NCNHP0000	3140	285E	 	19981001	0	35	708	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FRANKLIN STATE POLICE	069	 	 	 	 	0
BH	32	NC0360000	 	19990323	 	GASTONIA	NC	9D	5	3	2	N	 	3140	295W	 	 	0	36	151	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	GASTON	071	 	 	 	 	0
BH	32	NC0360100	 	19910430	 	BELMONT	NC	5	5	3	1	N	 	3140	295W	 	 	10319	36	151	10219	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BELMONT	071	 	 	 	 	0
BH	32	NC0360200	 	19910430	 	BESSEMER CITY	NC	6	5	3	0	N	NC0360500	3140	295W	 	20000101	5401	36	151	5418	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	BESSEMER CITY	071	 	 	 	 	0
BH	32	NC0360300	 	19910430	 	CHERRYVILLE	NC	6	5	3	1	N	 	3140	295W	 	 	5818	36	151	5842	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	CHERRYVILLE	071	 	 	 	 	0
BH	32	NC0360400	 	19910430	 	DALLAS	NC	6	5	3	1	N	 	3140	295W	 	 	4537	36	151	4554	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DALLAS	071	 	 	 	 	0
BH	32	NC0360500	 	19910430	 	GASTONIA	NC	9B	5	3	2	N	 	3140	295W	 	 	85868	36	151	85867	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	GASTON COUNTY POLICE DEP	071	 	 	 	 	0
BH	32	NC0360600	 	19910430	 	GASTONIA	NC	3	5	3	1	Y	 	3140	295W	 	 	73049	36	151	72782	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	Z	Z	 	 	 	 	GASTONIA	071	 	 	 	 	1
BH	32	NC0360700	 	19910430	 	STANLEY	NC	6	5	3	1	N	 	3140	295W	 	 	3599	36	151	3608	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	STANLEY	071	 	 	 	 	0
BH	32	NC0360800	 	19910430	 	LOWELL	NC	6	5	3	1	N	 	3140	295W	 	 	3563	36	151	3578	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	LOWELL	071	 	 	 	 	0
BH	32	NC0360900	 	19910430	 	MOUNT HOLLY	NC	5	5	3	1	N	 	3140	295W	 	 	13814	36	151	13855	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	MOUNT HOLLY	071	 	 	 	 	0
BH	32	NC0361000	 	19910430	 	MC ADENVILLE	NC	7	5	3	0	N	NC0360000	3140	295W	 	20111101	655	36	151	659	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MCADENVILLE	071	 	 	 	 	0
BH	32	NC0361100	 	19910430	 	CRAMERTON	NC	6	5	3	1	N	 	3140	295W	 	 	4212	36	151	4224	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	CRAMERTON	071	 	 	 	 	0
BH	32	NC0361200	 	19910430	 	GASTONIA	NC	6	5	3	1	N	 	3140	295W	 	 	3468	36	151	3484	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	RANLO	071	 	 	 	 	0
BH	32	NC0361300	 	20001013	 	HIGH SHOALS	NC	7	5	3	0	N	NC0360500	3140	295W	 	20000101	704	36	151	707	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	HIGH SHOALS	071	 	 	 	 	0
BH	32	NC0361400	 	20011002	 	BELMONT	NC	7	5	3	3	N	 	3140	295W	 	 	0	36	151	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BELMONT ABBEY COLLEGE	071	 	 	 	 	0
BH	32	NC0365500	 	20001013	 	GASTONIA	NC	7	5	3	0	N	NC0360500	3140	295W	 	20000101	0	36	151	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GASTONIA ABC ENF OFFICE	071	 	 	 	 	0
BH	32	NC036BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	295W	 	19981001	0	36	151	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GASTON BI	071	 	 	 	 	0
BH	32	NC036SP00	 	19910430	 	GASTONIA	NC	9D	5	3	0	N	NCNHP0000	3140	295W	 	19981001	0	36	151	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GASTON STATE POLICE	071	 	 	 	 	0
BH	32	NC0370000	 	19910430	 	GATESVILLE	NC	9C	5	3	2	N	 	3140	285E	 	 	11807	37	928	12162	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	GATES	073	 	 	 	 	0
BH	32	NC0370100	 	20001013	 	GATESVILLE	NC	7	5	3	0	N	NC0370000	3140	285E	 	20000101	313	37	928	320	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GATESVILLE	073	 	 	 	 	0
BH	32	NC0370200	 	19920210	 	GATESVILLE	NC	7	5	3	6	N	 	3140	285E	 	 	0	37	928	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	SPR: MERCHANTS MILLPOND	073	 	 	 	 	0
BH	32	NC037BI00	 	19910430	 	NC	NC	9D	5	3	0	N	NCBCI0000	3140	285E	 	19981001	0	37	928	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GATES BI	073	 	 	 	 	0
BH	32	NC037SP00	 	19910430	 	AHOSKIE	NC	9D	5	3	0	N	NCNHP0000	3140	285E	 	19981001	0	37	928	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GATES STATE POLICE	073	 	 	 	 	0
BH	32	NC0380000	 	19910430	 	ROBBINSVILLE	NC	8D	5	3	2	N	 	3140	295W	 	 	8671	38	 	8889	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	GRAHAM	075	 	 	 	 	0
BH	32	NC0380100	 	20001013	 	ROBBINSVILLE	NC	7	5	3	0	N	NC0380000	3140	295W	 	20000101	603	38	 	621	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	ROBBINSVILLE	075	 	 	 	 	0
BH	32	NC038BI00	 	19910430	 	NC	NC	8D	5	3	0	N	NCBCI0000	3140	295W	 	19981001	0	38	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GRAHAM BI	075	 	 	 	 	0
BH	32	NC038SP00	 	19910430	 	BRYSON CITY	NC	8D	5	3	0	N	NCNHP0000	3140	295W	 	19981001	0	38	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GRAHAM STATE POLICE	075	 	 	 	 	0
BH	32	NC0390000	 	19910430	 	OXFORD	NC	8B	5	3	2	N	 	3140	285E	 	 	40238	39	 	40174	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	GRANVILLE	077	 	 	 	 	0
BH	32	NC0390100	 	19910430	 	OXFORD	NC	6	5	3	1	N	 	3140	285E	 	 	8607	39	 	8553	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	I	 	 	 	 	OXFORD	077	 	 	 	 	1
BH	32	NC0390200	 	19910430	 	BUTNER	NC	6	5	3	1	N	 	3140	285E	 	 	7661	39	 	7673	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BUTNER	077	 	 	 	 	0
BH	32	NC0390300	 	19910430	 	CREEDMOOR	NC	6	5	3	1	N	 	3140	285E	 	 	4254	39	 	4170	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	CREEDMOOR	077	 	 	 	 	1
BH	32	NC0395000	 	20001013	 	OXFORD	NC	8D	5	3	0	N	NC0390000	3140	285E	 	20000101	0	39	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	GRANVILLE CO ABC ENF OFF	077	 	 	 	 	0
